name_last,name_suffix,name_first,name_middle,race
federici,,anthony,,"GreaterEuropean,WestEuropean,Italian"
franchina,,anthony,,"GreaterEuropean,WestEuropean,Italian"
tauriello,,anthony,f.,"GreaterEuropean,WestEuropean,Italian"
gaeta,,anthony,,"GreaterEuropean,WestEuropean,Italian"
gaggi,,anthony,,"GreaterEuropean,WestEuropean,Italian"
galla-rini,,anthony,,"GreaterEuropean,WestEuropean,Italian"
garotinho,,anthony,,"GreaterEuropean,WestEuropean,Italian"
indelicato,,anthony,,"GreaterEuropean,WestEuropean,Italian"
biase,,anthony,j.,"GreaterEuropean,WestEuropean,Italian"
cardarella,,anthony,j.,"GreaterEuropean,WestEuropean,Italian"
celebrezze,,anthony,j.,"GreaterEuropean,WestEuropean,Italian"
laffranchi,,anthony,,"GreaterEuropean,WestEuropean,Italian"
loria,,anthony,,"GreaterEuropean,WestEuropean,Italian"
zaccaria,,anthony,maria,"GreaterEuropean,WestEuropean,Italian"
masiello,,anthony,,"GreaterEuropean,WestEuropean,Italian"
megale,,anthony,,"GreaterEuropean,WestEuropean,Italian"
hall,,anthony,michael,"GreaterEuropean,WestEuropean,Italian"
minghella,,anthony,,"GreaterEuropean,WestEuropean,Italian"
pellicano,,anthony,,"GreaterEuropean,WestEuropean,Italian"
peraino,,anthony,,"GreaterEuropean,WestEuropean,Italian"
perruzza,,anthony,,"GreaterEuropean,WestEuropean,Italian"
pezzullo,,anthony,,"GreaterEuropean,WestEuropean,Italian"
provenzano,,anthony,,"GreaterEuropean,WestEuropean,Italian"
rota,,anthony,,"GreaterEuropean,WestEuropean,Italian"
santelli,,anthony,,"GreaterEuropean,WestEuropean,Italian"
scarpa,,anthony,,"GreaterEuropean,WestEuropean,Italian"
scillia,,anthony,,"GreaterEuropean,WestEuropean,Italian"
scotto,,anthony,,"GreaterEuropean,WestEuropean,Italian"
manera,,anthony,s.,"GreaterEuropean,WestEuropean,Italian"
spilotro,,anthony,,"GreaterEuropean,WestEuropean,Italian"
stabile,,anthony,,"GreaterEuropean,WestEuropean,Italian"
catania,,anthony,,"GreaterEuropean,WestEuropean,Italian"
ulrich,,anthony,,"GreaterEuropean,WestEuropean,Italian"
zinni,,anthony,,"GreaterEuropean,WestEuropean,Italian"
,,antigonus of sokho,,"GreaterEuropean,WestEuropean,Italian"
,,anti-italianism,,"GreaterEuropean,WestEuropean,Italian"
iunco,,antimo,,"GreaterEuropean,WestEuropean,Italian"
,,antinous,,"GreaterEuropean,WestEuropean,Italian"
,,antiochus of sulcis,,"GreaterEuropean,WestEuropean,Italian"
adalbert,,antipope,,"GreaterEuropean,WestEuropean,Italian"
clement,iii,antipope,,"GreaterEuropean,WestEuropean,Italian"
nicholas,v,antipope,,"GreaterEuropean,WestEuropean,Italian"
victor,iv,antipope,,"GreaterEuropean,WestEuropean,Italian"
,,antistia,,"GreaterEuropean,WestEuropean,Italian"
noli,,antónio,,"GreaterEuropean,WestEuropean,Italian"
pizzonia,,antônio,,"GreaterEuropean,WestEuropean,Italian"
andréossy,,antoine-françois,,"GreaterEuropean,WestEuropean,Italian"
blasbichler,,anton,,"GreaterEuropean,WestEuropean,Italian"
gabbiani,,anton,domenico,"GreaterEuropean,WestEuropean,Italian"
barba,,antonella,,"GreaterEuropean,WestEuropean,Italian"
confortola,,antonella,,"GreaterEuropean,WestEuropean,Italian"
zanetti,,antonella,serra,"GreaterEuropean,WestEuropean,Italian"
cuccureddu,,antonello,,"GreaterEuropean,WestEuropean,Italian"
da messina,,antonello,,"GreaterEuropean,WestEuropean,Italian"
palombi,,antonello,,"GreaterEuropean,WestEuropean,Italian"
riccio,,antonello,,"GreaterEuropean,WestEuropean,Italian"
riva,,antonello,,"GreaterEuropean,WestEuropean,Italian"
savelli,,antonello,,"GreaterEuropean,WestEuropean,Italian"
trombadori,,antonello,,"GreaterEuropean,WestEuropean,Italian"
venditti,,antonello,,"GreaterEuropean,WestEuropean,Italian"
bragaglia,,anton,giulio,"GreaterEuropean,WestEuropean,Italian"
bembo,,antonia,,"GreaterEuropean,WestEuropean,Italian"
donatiello,,antonia,,"GreaterEuropean,WestEuropean,Italian"
gordiana,,antonia,,"GreaterEuropean,WestEuropean,Italian"
major,,antonia,,"GreaterEuropean,WestEuropean,Italian"
,,antonia of balzo,,"GreaterEuropean,WestEuropean,Italian"
di martino,,antonietta,,"GreaterEuropean,WestEuropean,Italian"
itinerary,,antonine,,"GreaterEuropean,WestEuropean,Italian"
plague,,antonine,,"GreaterEuropean,WestEuropean,Italian"
,,antoninianus,,"GreaterEuropean,WestEuropean,Italian"
asta,,antonino,,"GreaterEuropean,WestEuropean,Italian"
barillà,,antonino,,"GreaterEuropean,WestEuropean,Italian"
d'agostino,,antonino,,"GreaterEuropean,WestEuropean,Italian"
diana,,antonino,,"GreaterEuropean,WestEuropean,Italian"
giuffrè,,antonino,,"GreaterEuropean,WestEuropean,Italian"
tringali-casanova,,antonino,,"GreaterEuropean,WestEuropean,Italian"
votto,,antonino,,"GreaterEuropean,WestEuropean,Italian"
zichichi,,antonino,,"GreaterEuropean,WestEuropean,Italian"
scalia,,antonin,,"GreaterEuropean,WestEuropean,Italian"
,,antoninus of florence,,"GreaterEuropean,WestEuropean,Italian"
,,antoninus of sorrento,,"GreaterEuropean,WestEuropean,Italian"
agliardi,,antonio,,"GreaterEuropean,WestEuropean,Italian"
agrote,,antonio,,"GreaterEuropean,WestEuropean,Italian"
alberto,,antonio,,"GreaterEuropean,WestEuropean,Italian"
aleotti,,antonio,,"GreaterEuropean,WestEuropean,Italian"
allegra,,antonio,,"GreaterEuropean,WestEuropean,Italian"
amorosi,,antonio,,"GreaterEuropean,WestEuropean,Italian"
anatuppi,,antonio,,"GreaterEuropean,WestEuropean,Italian"
andrisani,,antonio,,"GreaterEuropean,WestEuropean,Italian"
armellini,,antonio,,"GreaterEuropean,WestEuropean,Italian"
bacci,,antonio,,"GreaterEuropean,WestEuropean,Italian"
bagioli,,antonio,,"GreaterEuropean,WestEuropean,Italian"
balestra,,antonio,,"GreaterEuropean,WestEuropean,Italian"
ballerini,,antonio,,"GreaterEuropean,WestEuropean,Italian"
bamboccio,,antonio,,"GreaterEuropean,WestEuropean,Italian"
barberi,,antonio,,"GreaterEuropean,WestEuropean,Italian"
barberini,,antonio,,"GreaterEuropean,WestEuropean,Italian"
barbucci,,antonio,,"GreaterEuropean,WestEuropean,Italian"
bruni,,antonio,bartolomeo,"GreaterEuropean,WestEuropean,Italian"
bassolino,,antonio,,"GreaterEuropean,WestEuropean,Italian"
beato,,antonio,,"GreaterEuropean,WestEuropean,Italian"
beccadelli,,antonio,,"GreaterEuropean,WestEuropean,Italian"
beduschi,,antonio,,"GreaterEuropean,WestEuropean,Italian"
beduzzi,,antonio,,"GreaterEuropean,WestEuropean,Italian"
bellavista,,antonio,,"GreaterEuropean,WestEuropean,Italian"
beltrami,,antonio,,"GreaterEuropean,WestEuropean,Italian"
benarrivo,,antonio,,"GreaterEuropean,WestEuropean,Italian"
carpano,,antonio,benedetto,"GreaterEuropean,WestEuropean,Italian"
berlese,,antonio,,"GreaterEuropean,WestEuropean,Italian"
bettini,,antonio,,"GreaterEuropean,WestEuropean,Italian"
bonazza,,antonio,,"GreaterEuropean,WestEuropean,Italian"
bonfini,,antonio,,"GreaterEuropean,WestEuropean,Italian"
boselli,,antonio,,"GreaterEuropean,WestEuropean,Italian"
brabcaccio,,antonio,,"GreaterEuropean,WestEuropean,Italian"
brancaccio,,antonio,,"GreaterEuropean,WestEuropean,Italian"
breschi,,antonio,,"GreaterEuropean,WestEuropean,Italian"
buscè,,antonio,,"GreaterEuropean,WestEuropean,Italian"
cabrini,,antonio,,"GreaterEuropean,WestEuropean,Italian"
caldara,,antonio,,"GreaterEuropean,WestEuropean,Italian"
calza,,antonio,,"GreaterEuropean,WestEuropean,Italian"
capuzzi,,antonio,,"GreaterEuropean,WestEuropean,Italian"
carluccio,,antonio,,"GreaterEuropean,WestEuropean,Italian"
casertano,,antonio,,"GreaterEuropean,WestEuropean,Italian"
cassano,,antonio,,"GreaterEuropean,WestEuropean,Italian"
cattalinich,,antonio,,"GreaterEuropean,WestEuropean,Italian"
cesti,,antonio,,"GreaterEuropean,WestEuropean,Italian"
chimenti,,antonio,,"GreaterEuropean,WestEuropean,Italian"
cifra,,antonio,,"GreaterEuropean,WestEuropean,Italian"
cifrondi,,antonio,,"GreaterEuropean,WestEuropean,Italian"
circignani,,antonio,,"GreaterEuropean,WestEuropean,Italian"
ciseri,,antonio,,"GreaterEuropean,WestEuropean,Italian"
corazzi,,antonio,,"GreaterEuropean,WestEuropean,Italian"
corradini,,antonio,,"GreaterEuropean,WestEuropean,Italian"
curò,,antonio,,"GreaterEuropean,WestEuropean,Italian"
abacco,,antonio,d',"GreaterEuropean,WestEuropean,Italian"
da cividale,,antonio,,"GreaterEuropean,WestEuropean,Italian"
da correggio,,antonio,,"GreaterEuropean,WestEuropean,Italian"
d'amico,,antonio,,"GreaterEuropean,WestEuropean,Italian"
da ponte,,antonio,,"GreaterEuropean,WestEuropean,Italian"
da sangallo the elder,,antonio,,"GreaterEuropean,WestEuropean,Italian"
rubbo,,antonio,dattilo,"GreaterEuropean,WestEuropean,Italian"
de bellis,,antonio,,"GreaterEuropean,WestEuropean,Italian"
del ceraiolo,,antonio,,"GreaterEuropean,WestEuropean,Italian"
del duca,,antonio,,"GreaterEuropean,WestEuropean,Italian"
del pollaiolo,,antonio,,"GreaterEuropean,WestEuropean,Italian"
demo,,antonio,,"GreaterEuropean,WestEuropean,Italian"
de nigris,,antonio,,"GreaterEuropean,WestEuropean,Italian"
de rosso,,antonio,,"GreaterEuropean,WestEuropean,Italian"
di benedetto,,antonio,,"GreaterEuropean,WestEuropean,Italian"
di pietro,,antonio,,"GreaterEuropean,WestEuropean,Italian"
di salvo,,antonio,,"GreaterEuropean,WestEuropean,Italian"
donghi,,antonio,,"GreaterEuropean,WestEuropean,Italian"
pamphilj,,antonio,doria,"GreaterEuropean,WestEuropean,Italian"
dorini,,antonio,,"GreaterEuropean,WestEuropean,Italian"
draghi,,antonio,,"GreaterEuropean,WestEuropean,Italian"
farnese,,antonio,,"GreaterEuropean,WestEuropean,Italian"
fazio,,antonio,,"GreaterEuropean,WestEuropean,Italian"
filippini,,antonio,,"GreaterEuropean,WestEuropean,Italian"
filocamo,,antonio,,"GreaterEuropean,WestEuropean,Italian"
flores,,antonio,floro,"GreaterEuropean,WestEuropean,Italian"
fogazzaro,,antonio,,"GreaterEuropean,WestEuropean,Italian"
fontanesi,,antonio,,"GreaterEuropean,WestEuropean,Italian"
forcione,,antonio,,"GreaterEuropean,WestEuropean,Italian"
carli,,antonio,francesco,"GreaterEuropean,WestEuropean,Italian"
grazzini,,antonio,francesco,"GreaterEuropean,WestEuropean,Italian"
orioli,,antonio,francesco,"GreaterEuropean,WestEuropean,Italian"
franchi,,antonio,,"GreaterEuropean,WestEuropean,Italian"
gandini,,antonio,,"GreaterEuropean,WestEuropean,Italian"
gava,,antonio,,"GreaterEuropean,WestEuropean,Italian"
genovesi,,antonio,,"GreaterEuropean,WestEuropean,Italian"
gherardi,,antonio,,"GreaterEuropean,WestEuropean,Italian"
ghislanzoni,,antonio,,"GreaterEuropean,WestEuropean,Italian"
giannoni,,antonio,,"GreaterEuropean,WestEuropean,Italian"
gilarduzzi,,antonio,,"GreaterEuropean,WestEuropean,Italian"
giolitti,,antonio,,"GreaterEuropean,WestEuropean,Italian"
gionima,,antonio,,"GreaterEuropean,WestEuropean,Italian"
giusti,,antonio,,"GreaterEuropean,WestEuropean,Italian"
gramsci,,antonio,,"GreaterEuropean,WestEuropean,Italian"
grimani,,antonio,,"GreaterEuropean,WestEuropean,Italian"
scala,,antonio,i della,"GreaterEuropean,WestEuropean,Italian"
i of monaco,,antonio,,"GreaterEuropean,WestEuropean,Italian"
ordelaffi,,antonio,i,"GreaterEuropean,WestEuropean,Italian"
janigro,,antonio,,"GreaterEuropean,WestEuropean,Italian"
joli,,antonio,,"GreaterEuropean,WestEuropean,Italian"
juliano,,antonio,,"GreaterEuropean,WestEuropean,Italian"
labriola,,antonio,,"GreaterEuropean,WestEuropean,Italian"
langella,,antonio,,"GreaterEuropean,WestEuropean,Italian"
lanzavecchia,,antonio,,"GreaterEuropean,WestEuropean,Italian"
leonello,,antonio,,"GreaterEuropean,WestEuropean,Italian"
ligabue,,antonio,,"GreaterEuropean,WestEuropean,Italian"
lombardo,,antonio,,"GreaterEuropean,WestEuropean,Italian"
magliabechi,,antonio,,"GreaterEuropean,WestEuropean,Italian"
mancini,,antonio,,"GreaterEuropean,WestEuropean,Italian"
margheriti,,antonio,,"GreaterEuropean,WestEuropean,Italian"
abbatini,,antonio,maria,"GreaterEuropean,WestEuropean,Italian"
bononcini,,antonio,maria,"GreaterEuropean,WestEuropean,Italian"
ceriani,,antonio,maria,"GreaterEuropean,WestEuropean,Italian"
colini,,antonio,maria,"GreaterEuropean,WestEuropean,Italian"
maraggiano,,antonio,maria,"GreaterEuropean,WestEuropean,Italian"
la pergola,,antonio,mario,"GreaterEuropean,WestEuropean,Italian"
marovelli,,antonio,,"GreaterEuropean,WestEuropean,Italian"
martino,,antonio,,"GreaterEuropean,WestEuropean,Italian"
carracci,,antonio,marziale,"GreaterEuropean,WestEuropean,Italian"
meucci,,antonio,,"GreaterEuropean,WestEuropean,Italian"
mirante,,antonio,,"GreaterEuropean,WestEuropean,Italian"
molinari,,antonio,,"GreaterEuropean,WestEuropean,Italian"
montagnana,,antonio,,"GreaterEuropean,WestEuropean,Italian"
brassavola,,antonio,musa,"GreaterEuropean,WestEuropean,Italian"
negri,,antonio,,"GreaterEuropean,WestEuropean,Italian"
nocerino,,antonio,,"GreaterEuropean,WestEuropean,Italian"
d'agosti,,antonio,pacheco,"GreaterEuropean,WestEuropean,Italian"
gentili,,antonio,pallavicini,"GreaterEuropean,WestEuropean,Italian"
palocci,,antonio,,"GreaterEuropean,WestEuropean,Italian"
panciera,,antonio,,"GreaterEuropean,WestEuropean,Italian"
pappano,,antonio,,"GreaterEuropean,WestEuropean,Italian"
pesenti,,antonio,,"GreaterEuropean,WestEuropean,Italian"
pietrangeli,,antonio,,"GreaterEuropean,WestEuropean,Italian"
poma,,antonio,,"GreaterEuropean,WestEuropean,Italian"
porcelli,,antonio,,"GreaterEuropean,WestEuropean,Italian"
possevino,,antonio,,"GreaterEuropean,WestEuropean,Italian"
pugliese,,antonio,,"GreaterEuropean,WestEuropean,Italian"
quintavalle,,antonio,,"GreaterEuropean,WestEuropean,Italian"
riccianti,,antonio,,"GreaterEuropean,WestEuropean,Italian"
richieri,,antonio,,"GreaterEuropean,WestEuropean,Italian"
rinaldi,,antonio,,"GreaterEuropean,WestEuropean,Italian"
rocca,,antonio,,"GreaterEuropean,WestEuropean,Italian"
roma,,antonio,,"GreaterEuropean,WestEuropean,Italian"
mennonna,,antonio,rosario,"GreaterEuropean,WestEuropean,Italian"
rossellino,,antonio,,"GreaterEuropean,WestEuropean,Italian"
rossi,,antonio,,"GreaterEuropean,WestEuropean,Italian"
ruberti,,antonio,,"GreaterEuropean,WestEuropean,Italian"
russolo,,antonio,,"GreaterEuropean,WestEuropean,Italian"
sacchi,,antonio,,"GreaterEuropean,WestEuropean,Italian"
sacchini,,antonio,,"GreaterEuropean,WestEuropean,Italian"
salamone,,antonio,,"GreaterEuropean,WestEuropean,Italian"
salandra,,antonio,,"GreaterEuropean,WestEuropean,Italian"
salieri,,antonio,,"GreaterEuropean,WestEuropean,Italian"
salviati,,antonio,,"GreaterEuropean,WestEuropean,Italian"
samoré,,antonio,,"GreaterEuropean,WestEuropean,Italian"
de luca,,antonio,saverio,"GreaterEuropean,WestEuropean,Italian"
scandello,,antonio,,"GreaterEuropean,WestEuropean,Italian"
scarfoglio,,antonio,,"GreaterEuropean,WestEuropean,Italian"
scotti,,antonio,,"GreaterEuropean,WestEuropean,Italian"
segni,,antonio,,"GreaterEuropean,WestEuropean,Italian"
serra,,antonio,,"GreaterEuropean,WestEuropean,Italian"
siddi,,antonio,,"GreaterEuropean,WestEuropean,Italian"
smareglia,,antonio,,"GreaterEuropean,WestEuropean,Italian"
starabba,,antonio,,"GreaterEuropean,WestEuropean,Italian"
stoppani,,antonio,,"GreaterEuropean,WestEuropean,Italian"
stradivari,,antonio,,"GreaterEuropean,WestEuropean,Italian"
tabucchi,,antonio,,"GreaterEuropean,WestEuropean,Italian"
tajani,,antonio,,"GreaterEuropean,WestEuropean,Italian"
tempesta,,antonio,,"GreaterEuropean,WestEuropean,Italian"
todde,,antonio,,"GreaterEuropean,WestEuropean,Italian"
vagnozzi,,antonio,,"GreaterEuropean,WestEuropean,Italian"
angelillo,,antonio,valentín,"GreaterEuropean,WestEuropean,Italian"
vallisneri,,antonio,,"GreaterEuropean,WestEuropean,Italian"
vassilacchi,,antonio,,"GreaterEuropean,WestEuropean,Italian"
veneziano,,antonio,,"GreaterEuropean,WestEuropean,Italian"
veracini,,antonio,,"GreaterEuropean,WestEuropean,Italian"
verrio,,antonio,,"GreaterEuropean,WestEuropean,Italian"
viscardi,,antonio,,"GreaterEuropean,WestEuropean,Italian"
visentini,,antonio,,"GreaterEuropean,WestEuropean,Italian"
vivarini,,antonio,,"GreaterEuropean,WestEuropean,Italian"
vojak,,antonio,,"GreaterEuropean,WestEuropean,Italian"
zanchi,,antonio,,"GreaterEuropean,WestEuropean,Italian"
zucchi,,antonio,,"GreaterEuropean,WestEuropean,Italian"
zugarelli,,antonio,,"GreaterEuropean,WestEuropean,Italian"
de butrio,,antonius,,"GreaterEuropean,WestEuropean,Italian"
kalas,,antonius,,"GreaterEuropean,WestEuropean,Italian"
musa,,antonius,,"GreaterEuropean,WestEuropean,Italian"
natalis,,antonius,,"GreaterEuropean,WestEuropean,Italian"
romanus,,antonius,,"GreaterEuropean,WestEuropean,Italian"
salviati,,anton,maria,"GreaterEuropean,WestEuropean,Italian"
,,antyllus,,"GreaterEuropean,WestEuropean,Italian"
,,aornos,,"GreaterEuropean,WestEuropean,Italian"
,,apellicon,,"GreaterEuropean,WestEuropean,Italian"
,,apizza,,"GreaterEuropean,WestEuropean,Italian"
,,apollodorus of damascus,,"GreaterEuropean,WestEuropean,Italian"
vitelli-corleone,,apollonia,,"GreaterEuropean,WestEuropean,Italian"
,,apollonius of tyana,,"GreaterEuropean,WestEuropean,Italian"
sauroctonos,,apollo,,"GreaterEuropean,WestEuropean,Italian"
,,apostomus,,"GreaterEuropean,WestEuropean,Italian"
caecus,,appius,claudius,"GreaterEuropean,WestEuropean,Italian"
caudex,,appius,claudius,"GreaterEuropean,WestEuropean,Italian"
inregillensis,,appius,claudius sabinus,"GreaterEuropean,WestEuropean,Italian"
varilla,,appuleia,,"GreaterEuropean,WestEuropean,Italian"
stevens,,april,,"GreaterEuropean,WestEuropean,Italian"
,,apuani,,"GreaterEuropean,WestEuropean,Italian"
,,apuleius,,"GreaterEuropean,WestEuropean,Italian"
romanus,,aquila,,"GreaterEuropean,WestEuropean,Italian"
severa,,aquilia,,"GreaterEuropean,WestEuropean,Italian"
baliozian,,ara,,"GreaterEuropean,WestEuropean,Italian"
,,arator,,"GreaterEuropean,WestEuropean,Italian"
,,arbitio,,"GreaterEuropean,WestEuropean,Italian"
,,arbogast,,"GreaterEuropean,WestEuropean,Italian"
,,arbëreshë,,"GreaterEuropean,WestEuropean,Italian"
,,arcadius,,"GreaterEuropean,WestEuropean,Italian"
hat,,archducal,,"GreaterEuropean,WestEuropean,Italian"
ludovika of austria,,caroline,,"GreaterEuropean,WestEuropean,Italian"
clementina,,,,"GreaterEuropean,WestEuropean,Italian"
marie of austria,,elisabeth,,"GreaterEuropean,WestEuropean,Italian"
luise of austria,,,,"GreaterEuropean,WestEuropean,Italian"
anna of austria,,maria,,"GreaterEuropean,WestEuropean,Italian"
theresia of austria,,maria,,"GreaterEuropean,WestEuropean,Italian"
amalie of austria,,marie,,"GreaterEuropean,WestEuropean,Italian"
caroline of austria,,marie,,"GreaterEuropean,WestEuropean,Italian"
valerie of austria,,marie,,"GreaterEuropean,WestEuropean,Italian"
michaela of austria,,,,"GreaterEuropean,WestEuropean,Italian"
monika of austria,,,,"GreaterEuropean,WestEuropean,Italian"
sophie of austria,,,,"GreaterEuropean,WestEuropean,Italian"
walburga of austria,,,,"GreaterEuropean,WestEuropean,Italian"
,,archduchy of austria,,"GreaterEuropean,WestEuropean,Italian"
,,,,"GreaterEuropean,WestEuropean,Italian"
albert,,,,"GreaterEuropean,WestEuropean,Italian"
anton of austria,,,,"GreaterEuropean,WestEuropean,Italian"
victor of austria,,anton,,"GreaterEuropean,WestEuropean,Italian"
ludwig of austria,,carl,,"GreaterEuropean,WestEuropean,Italian"
charles,,,,"GreaterEuropean,WestEuropean,Italian"
joseph of austria,,charles,,"GreaterEuropean,WestEuropean,Italian"
stephen of austria,,charles,,"GreaterEuropean,WestEuropean,Italian"
ernest of austria,,,,"GreaterEuropean,WestEuropean,Italian"
eugen of austria,,,,"GreaterEuropean,WestEuropean,Italian"
joseph of austria-este,,ferdinand,karl,"GreaterEuropean,WestEuropean,Italian"
zvonimir of austria,,ferdinand,,"GreaterEuropean,WestEuropean,Italian"
ferdinand of austria,,franz,,"GreaterEuropean,WestEuropean,Italian"
ferdinand of austria,,frederick,,"GreaterEuropean,WestEuropean,Italian"
friedrich,,,,"GreaterEuropean,WestEuropean,Italian"
nepomuk of austria,,johann,,"GreaterEuropean,WestEuropean,Italian"
johann of austria,,,,"GreaterEuropean,WestEuropean,Italian"
august of austria,,joseph,,"GreaterEuropean,WestEuropean,Italian"
karl of austria,,joseph,,"GreaterEuropean,WestEuropean,Italian"
pius of austria,,karl,,"GreaterEuropean,WestEuropean,Italian"
leopold of austria,,,,"GreaterEuropean,WestEuropean,Italian"
wilhelm of austria,,leopold,,"GreaterEuropean,WestEuropean,Italian"
louis of austria,,,,"GreaterEuropean,WestEuropean,Italian"
viktor of austria,,ludwig,,"GreaterEuropean,WestEuropean,Italian"
franz of austria,,maximilian,,"GreaterEuropean,WestEuropean,Italian"
rainer of austria,,,,"GreaterEuropean,WestEuropean,Italian"
sigismund,,,,"GreaterEuropean,WestEuropean,Italian"
francis of austria,,sigismund,,"GreaterEuropean,WestEuropean,Italian"
franz of austria,,wilhelm,,"GreaterEuropean,WestEuropean,Italian"
wilhelm of austria,,,,"GreaterEuropean,WestEuropean,Italian"
,,archimedes,,"GreaterEuropean,WestEuropean,Italian"
,,arch of constantine,,"GreaterEuropean,WestEuropean,Italian"
,,archpoet,,"GreaterEuropean,WestEuropean,Italian"
,,archytas,,"GreaterEuropean,WestEuropean,Italian"
artesiani,,arciso,,"GreaterEuropean,WestEuropean,Italian"
,,ardengus,,"GreaterEuropean,WestEuropean,Italian"
desio,,ardito,,"GreaterEuropean,WestEuropean,Italian"
glaber,,arduin,,"GreaterEuropean,WestEuropean,Italian"
berlam,,arduino,,"GreaterEuropean,WestEuropean,Italian"
